filename,brightness_mu,brightness_std,contrast_mu,contrast_std,colorfulness_mu,colorfulness_std,sharpness_mu,sharpness_std,si_mu,si_std,ti_std_mu,ti_std_std,ti_mag_mu,ti_mag_std,niqe_mu,niqe_std,full_duration,height,width,pixels,aspect_ratio,frame_rate,bitrate,format,format_long_name,codec,codec_long_name
/mnt/ztu/yfcc_vid_test/121/098/12109850346_crop_20s.mp4,121.860632964108,9.98670179159953,58.4079165528889,3.83696223891178,30.1809743451252,7.87159238089199,27.4106204247536,4.3552076103652,49.6791330074468,7.9980536234778,32.3670514229223,6.91932571942622,18.1660904492802,4.96774589341777,12.400666501787,0.688532959326887,21.595,720,1280,921600,1.77777777777778,25,3220112,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/098/12109843475_crop_20s.mp4,119.654573695333,27.5296102474463,53.0888722345139,5.30867883870234,43.3079847182331,10.6581173163237,85.1829501241659,41.8567675638209,93.0591973840574,27.6245261193515,37.7809976959722,10.7921553630171,23.5748098127905,9.46176707603666,12.9592804681687,1.36542276698395,21.038,720,1280,921600,1.77777777777778,29.97002997003,3224398,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/011/12101120533_crop_20s.mp4,161.862485218503,22.1001778311281,39.343471312886,15.4510734194507,11.0123783575452,2.55841531882404,12.8356473001318,3.98063473648905,20.8241310170987,7.00261173281584,10.9663902467214,4.0543517121378,6.13783048342014,2.6157697058681,13.9632751427445,0.947200565605886,21.107,720,1280,921600,1.77777777777778,24,3234454,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/187/12118759196_crop_20s.mp4,67.3634944283957,11.6241760114942,49.3498296096019,21.43400111664,100.288290416841,33.2945712594577,18.2463749831294,3.99383910149097,30.6873857296335,5.20037030041133,27.2049887192548,10.8185981130705,13.3421026819702,5.93740004411867,11.7711386602433,0.897662017982581,20.254,1080,1920,2073600,1.77777777777778,29.97,4257803,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/989/12198993006_crop_20s.mp4,68.6950811577225,4.26276932203472,64.3532317389003,1.35680281391984,9.56081920693542,0.357039403288067,27.2362036505622,2.0745121558558,60.2885988976594,3.34358825818745,16.5108382999854,3.48206996781124,6.23115287308304,1.54044485011373,13.0428956747055,0.553576863151778,21.177,960,1280,1228800,1.33333333333333,29.97,3293077,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/003/12100391553_crop_20s.mp4,26.5409081234942,7.37247895509917,28.5434760798635,4.68514851198279,61.3986655640083,7.75276806742217,10.1314876836998,1.73773723831715,24.7548273774044,4.55592612585171,19.595480175634,5.76379218757573,5.69540247673882,1.75744450044619,12.8883626704313,0.648619258645775,20.318,720,1280,921600,1.77777777777778,23.976023976024,3261135,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/317/12131719643_crop_20s.mp4,25.8057360050814,6.02391571985392,26.4145808970387,4.74631877879688,17.0378336814896,4.30848226823566,9.20969956744606,1.89516660540616,22.913043477399,4.16018946024888,14.5431286918558,6.51396039265976,5.58118843119825,2.54538595901104,13.1998427049169,0.660228053676463,21.08,720,1280,921600,1.77777777777778,25,3324333,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/530/12153074004_crop_20s.mp4,69.5637237884898,12.6257074494526,81.124871939164,4.1459498689392,33.809064279109,9.83082048930989,27.5333616030693,3.2493783070553,63.178947559877,8.45256714647046,23.2538814256561,13.5119165827146,10.1198126371512,8.60965861727397,11.3027016669512,0.630948986377289,21.122,1080,1920,2073600,1.77777777777778,29.97002997003,4265571,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/407/12140755856_crop_20s.mp4,107.645391747804,13.4068528027544,76.2972689941418,4.24357356322959,23.2753492482262,2.03131811935639,70.0210838670577,7.78456686387462,106.821788304071,4.0989491038193,33.3966219073397,10.6667069428041,17.2762056892493,6.96284760646263,12.3293438384782,0.842764016869838,22.083,720,1280,921600,1.77777777777778,29.97002997003,3318933,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/633/12163308865_crop_20s.mp4,112.894902147876,0.43872639953385,42.0135880998931,0.682177031659284,32.1761007233752,2.74483683448377,39.072582493981,2.27429575801825,58.9144379638151,2.74570809269013,23.009467409664,0.93403589661475,12.5085852238312,0.97066605007614,13.1381861558601,0.429004704982082,22.083,1080,1920,2073600,1.77777777777778,29.97002997003,4343654,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/721/12172130494_crop_20s.mp4,13.3682329317876,7.71417367237956,22.3083087366005,6.52155361032084,32.0036779829507,8.28006359719685,5.30040430012587,1.6805959909132,19.3589669111111,6.03004981345199,14.0069597963017,6.2707110998319,4.49595900171832,2.33100959172647,13.6343775256988,1.59743982943392,20.666,720,1280,921600,1.77777777777778,29.97002997003,3268025,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/579/12157957695_crop_20s.mp4,106.049935130457,14.5960718049027,55.3956518249258,8.52708999501513,23.6801669039444,4.73009601376848,18.9417088636328,6.83695061478579,38.3427121481601,10.1880082484207,20.7438797013205,6.42396125636794,10.3917789613771,4.58549107162853,12.4978036419038,0.412035130581604,20.643,1080,1920,2073600,1.77777777777778,29.97002997003,4269210,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/808/12180803346_crop_20s.mp4,158.968362453959,14.7589783720411,72.6830990589341,4.61115209681619,26.6108413725117,3.65914210154373,47.3832122052326,9.53791008501666,69.4808327622715,8.56253172257034,30.8156327599756,10.6146354380833,16.2626085633873,6.80405391447281,10.1296684040743,0.745392890479161,21.107,1080,1920,2073600,1.77777777777778,23.976023976024,4354557,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/729/12172914303_crop_20s.mp4,114.425760424742,21.8168412904037,57.0549707216439,9.25515225521352,5.98451331286432,1.03936390872091,11.0342099721616,3.83571280608206,23.3670814899054,9.50338340717564,9.83712939958069,5.97124169340087,5.07502927712674,3.12174143646051,11.9069361764877,0.686722587257385,20.364,720,1280,921600,1.77777777777778,29.97002997003,3260103,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/739/12173962883_crop_20s.mp4,27.0185580233959,18.6184753119567,34.9545281817143,15.9843403755907,19.2286467661717,5.9772221501809,10.5924730580385,6.25667507586408,29.9238793931773,12.6702279654597,19.6709708913322,7.69269990579117,7.52604630963542,4.28074914051932,13.2139717924829,1.02285966866921,21.061,1920,1080,2073600,0.5625,24,4343995,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/720/12172073844_crop_20s.mp4,156.855333947821,5.42241086789444,36.3673497186077,1.0048775093997,32.5929871316083,0.906952468248916,72.3923791265067,4.05934749541408,68.6108423171089,3.29819264147564,23.2025121504899,3.32012793975207,14.4859383154659,2.61548844672606,22.734233480985,2.02122545261255,20.087,720,1280,921600,1.77777777777778,29.97002997003,3337272,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/720/12172037886_crop_20s.mp4,149.435227570083,0.931106958246186,16.3852214823493,0.576457903183198,35.4944808777909,1.37241889061254,9.7339178219439,1.04511331614304,13.5754744659604,0.654120216763675,1.99993824014253,0.500827461927567,1.2951983453125,0.327375401633039,12.3751912771487,1.50002493478213,21.084,720,1280,921600,1.77777777777778,24,3302168,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/419/12141999754_crop_20s.mp4,139.575504966065,5.95333207719781,43.2476126942998,10.0698425011888,5.60534596099065,0.517863627344693,49.168711980613,9.3575833913789,49.34556593396,8.35364279413842,24.217714494424,5.42352744486048,16.4794167630642,4.39622492359806,15.6665195577285,2.26466130660618,20.08,720,1280,921600,1.77777777777778,25,3141074,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
/mnt/ztu/yfcc_vid_test/121/176/12117619085_crop_20s.mp4,83.6827633094118,9.09292956175254,61.8956195430258,4.09833014848828,53.0258606238452,3.57383943540628,37.8896465914841,5.78515673751678,71.6005375804424,8.98071687232485,27.5888661750252,7.09304004755472,13.1468669910097,4.72763344148099,11.8372777003162,0.334973244956108,21.084,1080,1920,2073600,1.77777777777778,25,4316454,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10
